time,T1,T2,T3,T4,T5,T6,T_amb,irrad,u1,u2,u3,u4,u5,u6,T_sup,T_lb,T_ub,E1,E2,E3,E4,E5,E6,Tret1,Tret2,Tret3,Tret4,Tret5,Tret6,F1,F2,F3,F4,F5,F6
2020-01-03 22:00:00,18.95,19.4,19.57,19.22,19.43,19.54,2.89,0.0,0.498,0.286,0.241,0.352,0.27,0.229,36.0,23.0,23.0,774.9,629.3,374.1,385.29,371.47,246.5,27.53,24.26,24.46,25.5,22.41,20.1,0.021878,0.01282,0.007754,0.008778,0.006538,0.00371
2020-01-03 22:15:00,19.0,19.42,19.48,19.3,19.46,19.53,2.78,0.0,0.527,0.302,0.213,0.388,0.284,0.231,36.0,23.0,23.0,798.72,655.95,339.75,410.41,387.83,248.84,27.75,24.42,24.13,25.85,22.51,20.1,0.023154,0.013546,0.006847,0.009674,0.006879,0.003745
2020-01-03 22:30:00,18.93,19.38,19.55,19.21,19.42,19.53,2.68,0.0,0.499,0.289,0.26,0.352,0.272,0.233,36.0,23.0,23.0,772.87,633.22,399.68,383.68,373.96,251.09,27.57,24.3,24.58,25.55,22.45,20.1,0.021933,0.012951,0.008373,0.00878,0.0066,0.003778
2020-01-03 22:45:00,19.0,19.42,19.45,19.29,19.45,19.53,2.57,0.0,0.534,0.309,0.224,0.396,0.288,0.235,36.0,23.0,23.0,802.29,666.59,355.01,415.19,391.93,253.24,27.82,24.49,24.21,25.95,22.55,20.1,0.023451,0.01385,0.007205,0.009882,0.006971,0.003811
2020-01-03 23:00:00,18.91,19.36,19.54,19.18,19.41,19.52,2.47,0.0,0.502,0.292,0.277,0.354,0.276,0.237,36.0,23.0,23.0,774.06,639.46,419.75,384.76,377.97,255.2,27.6,24.34,24.74,25.57,22.47,20.1,0.022035,0.013115,0.008921,0.008822,0.006684,0.00384
2020-01-03 23:15:00,18.99,19.4,19.4,19.28,19.44,19.52,2.38,0.0,0.544,0.321,0.232,0.409,0.294,0.239,36.0,23.0,23.0,810.4,686.17,365.43,423.53,399.29,257.01,27.89,24.59,24.3,26.06,22.59,20.1,0.02392,0.014386,0.00747,0.010193,0.007125,0.003867
2020-01-03 23:30:00,18.89,19.34,19.52,19.16,19.4,19.52,2.28,0.0,0.507,0.302,0.298,0.359,0.282,0.24,36.0,23.0,23.0,778.56,655.5,443.68,388.88,385.12,258.75,27.64,24.42,24.94,25.62,22.51,20.1,0.02229,0.013537,0.009598,0.008963,0.006831,0.003893
2020-01-03 23:45:00,18.97,19.38,19.37,19.27,19.42,19.51,2.18,0.0,0.557,0.331,0.241,0.422,0.299,0.242,36.0,23.0,23.0,820.24,703.41,376.47,432.62,405.43,260.4,27.98,24.68,24.39,26.18,22.63,20.1,0.02448,0.014862,0.007757,0.010535,0.007255,0.003917
2020-01-04 00:00:00,18.86,19.32,19.5,19.13,19.39,19.51,2.06,0.0,0.513,0.311,0.316,0.364,0.288,0.243,36.0,23.0,23.0,782.51,670.07,462.98,391.93,392.02,262.0,27.69,24.49,25.1,25.66,22.55,20.1,0.022518,0.013928,0.010166,0.009069,0.006975,0.003941
2020-01-04 00:15:00,18.97,19.37,19.34,19.27,19.42,19.51,1.94,0.0,0.569,0.339,0.248,0.435,0.305,0.245,36.0,23.0,23.0,829.01,715.87,384.87,440.43,411.3,263.55,28.07,24.74,24.47,26.28,22.67,20.1,0.024997,0.015214,0.007983,0.010839,0.00738,0.003964
2020-01-04 00:30:00,18.84,19.31,19.49,19.11,19.38,19.5,1.82,0.0,0.517,0.317,0.33,0.366,0.291,0.246,36.0,23.0,23.0,785.33,679.56,479.35,393.29,395.72,265.06,27.73,24.55,25.21,25.7,22.58,20.09,0.022723,0.014198,0.010632,0.009138,0.007055,0.003987
2020-01-04 00:45:00,18.96,19.36,19.31,19.26,19.41,19.5,1.7,0.0,0.579,0.345,0.257,0.444,0.31,0.248,36.0,23.0,23.0,834.67,724.36,397.28,445.13,416.96,266.45,28.14,24.8,24.51,26.38,22.71,20.09,0.02542,0.015478,0.008271,0.011073,0.007504,0.004007
2020-01-04 01:00:00,18.82,19.3,19.46,19.09,19.37,19.5,1.55,0.0,0.522,0.322,0.344,0.369,0.295,0.249,36.0,23.0,23.0,787.8,687.96,496.2,393.95,399.45,267.75,27.78,24.61,25.3,25.76,22.61,20.09,0.02294,0.014449,0.01109,0.0092,0.007137,0.004027
2020-01-04 01:15:00,18.94,19.34,19.28,19.25,19.4,19.5,1.39,0.0,0.589,0.352,0.268,0.453,0.315,0.25,36.0,23.0,23.0,841.17,734.71,412.22,449.52,423.03,269.01,28.23,24.87,24.57,26.48,22.75,20.09,0.025891,0.015797,0.008629,0.011297,0.007638,0.004046
2020-01-04 01:30:00,18.8,19.28,19.44,19.08,19.36,19.5,1.24,0.0,0.532,0.331,0.36,0.375,0.3,0.251,36.0,23.0,23.0,794.43,701.78,514.29,397.34,405.65,270.23,27.87,24.7,25.38,25.84,22.65,20.09,0.023366,0.014852,0.011591,0.009356,0.007271,0.004064
2020-01-04 01:45:00,18.92,19.32,19.25,19.24,19.39,19.49,1.09,0.0,0.6,0.359,0.281,0.461,0.321,0.252,36.0,23.0,23.0,847.34,744.36,429.1,453.32,429.36,271.42,28.3,24.94,24.65,26.57,22.79,20.09,0.026343,0.016097,0.009045,0.011499,0.007777,0.004082
2020-01-04 02:00:00,18.77,19.26,19.41,19.05,19.34,19.49,0.95,0.0,0.542,0.34,0.373,0.382,0.305,0.253,36.0,23.0,23.0,801.57,714.72,529.7,401.08,411.12,272.59,27.95,24.78,25.45,25.93,22.69,20.09,0.023822,0.015236,0.012014,0.009525,0.00739,0.004099
2020-01-04 02:15:00,18.88,19.28,19.22,19.2,19.37,19.49,0.8,0.0,0.613,0.372,0.297,0.474,0.33,0.254,36.0,23.0,23.0,857.78,764.83,448.85,461.17,439.15,273.74,28.39,25.04,24.79,26.66,22.84,20.09,0.026952,0.016693,0.009582,0.011812,0.007986,0.004116
2020-01-04 02:30:00,18.74,19.22,19.37,19.02,19.32,19.49,0.65,0.0,0.561,0.358,0.392,0.398,0.316,0.255,36.0,23.0,23.0,818.56,744.15,547.72,413.81,423.97,274.81,28.06,24.91,25.62,26.03,22.75,20.09,0.024653,0.01605,0.012625,0.009933,0.007655,0.004132
2020-01-04 02:45:00,18.84,19.25,19.18,19.17,19.35,19.49,0.5,0.0,0.631,0.388,0.314,0.491,0.341,0.256,36.0,23.0,23.0,872.38,789.43,466.68,473.41,451.83,275.83,28.47,25.14,24.96,26.76,22.9,20.09,0.02772,0.017393,0.010113,0.012255,0.008252,0.004147
2020-01-04 03:00:00,18.71,19.2,19.35,18.98,19.3,19.48,0.43,0.0,0.58,0.376,0.41,0.414,0.326,0.257,36.0,23.0,23.0,835.11,772.25,564.5,425.72,435.37,276.83,28.16,25.03,25.78,26.13,22.8,20.09,0.025479,0.016843,0.013212,0.01032,0.007891,0.004162
2020-01-04 03:15:00,18.82,19.22,19.15,19.15,19.34,19.48,0.35,0.0,0.645,0.402,0.327,0.51,0.35,0.258,36.0,23.0,23.0,883.91,810.91,479.89,485.61,463.03,277.82,28.53,25.23,25.09,26.86,22.95,20.09,0.028326,0.018014,0.010527,0.012711,0.00849,0.004177
2020-01-04 03:30:00,18.68,19.17,19.32,18.96,19.28,19.48,0.28,0.0,0.592,0.388,0.425,0.425,0.332,0.259,36.0,23.0,23.0,845.4,792.27,577.42,434.81,442.41,278.79,28.22,25.12,25.91,26.2,22.83,20.09,0.025988,0.017413,0.013691,0.01061,0.008036,0.004191
2020-01-04 03:45:00,18.79,19.2,19.13,19.12,19.32,19.48,0.21,0.0,0.659,0.416,0.34,0.519,0.36,0.26,36.0,23.0,23.0,895.09,832.59,492.86,492.16,473.56,279.75,28.6,25.32,25.23,26.9,23.0,20.09,0.028937,0.018656,0.010946,0.012936,0.008715,0.004205
2020-01-04 04:00:00,18.64,19.13,19.29,18.93,19.26,19.48,0.14,0.0,0.604,0.401,0.435,0.442,0.338,0.261,36.0,23.0,23.0,854.7,811.79,587.46,445.38,449.77,280.7,28.29,25.21,25.98,26.33,22.87,20.09,0.026526,0.018004,0.014022,0.011018,0.008195,0.00422
2020-01-04 04:15:00,18.74,19.15,19.09,19.08,19.3,19.48,0.07,0.0,0.68,0.437,0.355,0.533,0.37,0.261,36.0,23.0,23.0,908.63,860.83,510.66,499.02,484.0,281.61,28.73,25.48,25.32,27.02,23.07,20.08,0.029882,0.019578,0.011434,0.013301,0.008955,0.004233
2020-01-04 04:30:00,18.6,19.09,19.25,18.91,19.24,19.47,0.0,0.0,0.629,0.424,0.457,0.458,0.349,0.262,36.0,23.0,23.0,872.25,843.8,609.9,454.64,461.13,282.48,28.44,25.39,26.1,26.48,22.94,20.08,0.027614,0.019018,0.014734,0.01143,0.008449,0.004246
2020-01-04 04:45:00,18.7,19.11,19.05,19.05,19.29,19.47,-0.07,0.0,0.7,0.456,0.377,0.546,0.381,0.263,36.0,23.0,23.0,921.3,887.16,535.69,504.74,495.98,283.35,28.84,25.62,25.45,27.13,23.15,20.08,0.030771,0.020452,0.012151,0.013621,0.00923,0.004259
2020-01-04 05:00:00,18.6,19.11,19.23,18.93,19.24,19.47,-0.15,0.0,0.652,0.445,0.477,0.477,0.356,0.264,36.0,23.0,23.0,887.51,871.92,629.6,464.55,468.65,284.21,28.59,25.55,26.2,26.65,23.0,20.08,0.02864,0.019953,0.015366,0.011892,0.008623,0.004272
2020-01-04 05:15:00,18.73,19.16,19.08,19.07,19.32,19.47,-0.23,0.0,0.698,0.445,0.384,0.537,0.381,0.265,36.0,23.0,23.0,916.73,870.37,543.88,497.56,495.56,285.08,28.84,25.56,25.48,27.11,23.16,20.08,0.030649,0.019953,0.012366,0.013388,0.009237,0.004285
2020-01-04 05:30:00,18.65,19.15,19.26,18.96,19.26,19.47,-0.31,0.0,0.635,0.421,0.459,0.464,0.341,0.265,36.0,23.0,23.0,871.58,836.02,615.06,454.2,451.11,285.94,28.53,25.41,26.06,26.61,22.93,20.08,0.027904,0.018889,0.0148,0.011576,0.008258,0.004297
2020-01-04 05:45:00,18.77,19.21,19.11,19.1,19.34,19.47,-0.39,0.0,0.677,0.425,0.371,0.521,0.37,0.266,36.0,23.0,23.0,899.45,839.82,529.55,487.23,482.92,286.8,28.76,25.45,25.4,27.03,23.12,20.08,0.029724,0.019045,0.011946,0.012993,0.008967,0.00431
2020-01-04 06:00:00,18.67,19.17,19.29,18.98,19.28,19.46,-0.44,0.0,0.614,0.395,0.444,0.448,0.33,0.267,36.0,23.0,23.0,854.78,797.39,597.88,444.06,439.2,287.63,28.42,25.24,25.99,26.49,22.87,20.08,0.026986,0.017727,0.014289,0.011175,0.008002,0.004323
2020-01-04 06:15:00,18.79,19.22,19.12,19.12,19.34,19.46,-0.48,0.0,0.664,0.414,0.355,0.512,0.362,0.268,36.0,23.0,23.0,889.49,823.82,510.54,481.97,474.41,288.45,28.7,25.39,25.31,26.97,23.07,20.08,0.029169,0.018582,0.011426,0.012765,0.008779,0.004335
2020-01-04 06:30:00,18.68,19.19,19.31,19.0,19.29,19.46,-0.53,0.0,0.605,0.389,0.441,0.441,0.329,0.268,36.0,23.0,23.0,847.16,787.84,593.08,440.01,437.6,289.27,28.38,25.21,26.02,26.44,22.86,20.08,0.02659,0.017461,0.01421,0.011011,0.007968,0.004347
2020-01-04 06:45:00,18.79,19.24,19.15,19.13,19.35,19.46,-0.57,0.0,0.658,0.405,0.344,0.502,0.357,0.269,36.0,23.0,23.0,884.82,809.76,497.54,476.6,468.98,290.09,28.68,25.34,25.27,26.9,23.04,20.08,0.028909,0.018167,0.011092,0.012528,0.008658,0.004359
2020-01-04 07:00:00,18.68,19.19,19.32,19.0,19.29,19.46,-0.62,0.0,0.603,0.382,0.426,0.434,0.324,0.27,36.0,23.0,23.0,844.92,776.44,576.6,435.37,432.04,290.91,28.36,25.16,25.95,26.38,22.83,20.08,0.026473,0.017138,0.013728,0.010826,0.007848,0.004371
2020-01-04 07:15:00,18.79,19.23,19.14,19.13,19.34,19.46,-0.67,0.0,0.659,0.403,0.342,0.502,0.354,0.271,36.0,23.0,23.0,885.16,806.7,492.67,477.06,465.59,291.75,28.68,25.33,25.29,26.89,23.02,20.08,0.028938,0.01809,0.011007,0.012533,0.008581,0.004384
2020-01-04 07:30:00,18.68,19.18,19.31,19.01,19.3,19.46,-0.72,0.0,0.603,0.385,0.428,0.435,0.328,0.272,36.0,23.0,23.0,844.68,780.46,578.13,435.72,436.43,292.58,28.37,25.18,25.96,26.39,22.86,20.08,0.026491,0.017259,0.013773,0.010849,0.007944,0.004396
2020-01-04 07:45:00,18.79,19.22,19.14,19.13,19.35,19.45,-0.77,0.0,0.66,0.412,0.344,0.493,0.348,0.272,36.0,23.0,23.0,884.94,819.41,496.94,470.45,458.73,293.4,28.7,25.39,25.26,26.84,22.99,20.08,0.028994,0.018471,0.011071,0.012293,0.008436,0.004408
2020-01-04 08:00:00,18.68,19.18,19.3,19.02,19.3,19.45,-0.75,0.0,0.604,0.39,0.432,0.433,0.324,0.273,36.0,23.0,23.0,844.22,787.87,585.03,433.66,431.97,294.22,28.39,25.21,25.95,26.4,22.84,20.08,0.026524,0.017467,0.013928,0.010803,0.007855,0.004421
2020-01-04 08:15:00,18.8,19.22,19.13,19.14,19.36,19.45,-0.74,4.9,0.66,0.411,0.349,0.492,0.352,0.274,36.0,23.0,23.0,883.51,818.42,504.18,469.0,462.8,295.04,28.71,25.38,25.26,26.86,23.03,20.08,0.029006,0.018439,0.011234,0.012281,0.008535,0.004433
2020-01-04 08:30:00,18.71,19.41,19.31,19.06,19.31,19.45,-0.73,48.3,0.6,0.39,0.434,0.43,0.319,0.275,36.0,23.0,23.0,838.42,753.83,587.46,429.7,425.79,295.86,28.4,25.7,25.94,26.42,22.84,20.08,0.026376,0.017502,0.01397,0.010726,0.007743,0.004445
2020-01-04 08:45:00,18.84,19.58,19.19,19.18,19.39,19.45,-0.71,91.7,0.646,0.296,0.344,0.472,0.343,0.275,36.0,23.0,23.0,868.86,585.12,499.81,454.01,451.48,296.7,28.68,25.46,25.22,26.78,23.02,20.08,0.028393,0.013282,0.011091,0.011776,0.00832,0.004458
2020-01-04 09:00:00,18.79,19.51,19.39,19.13,19.36,19.45,-0.54,135.0,0.58,0.208,0.407,0.411,0.303,0.276,36.0,23.0,23.0,817.49,439.32,562.32,414.26,405.83,297.54,28.33,24.73,25.75,26.34,22.8,20.08,0.025496,0.009327,0.013122,0.010262,0.007353,0.00447
2020-01-04 09:15:00,18.96,19.87,19.41,19.27,19.43,19.45,-0.37,178.4,0.605,0.243,0.303,0.434,0.319,0.277,36.0,23.0,23.0,868.73,471.63,445.93,439.45,425.8,298.51,28.18,25.63,25.08,26.29,22.83,20.07,0.026583,0.01088,0.009767,0.010826,0.007736,0.004483
2020-01-04 09:30:00,18.94,19.91,19.66,19.26,19.46,19.44,-0.2,186.1,0.519,0.065,0.295,0.365,0.284,0.277,36.0,23.0,23.0,763.78,140.69,402.19,380.31,381.6,298.96,27.99,24.41,25.86,26.0,22.71,20.07,0.022811,0.002905,0.009487,0.009102,0.006871,0.004491
2020-01-04 09:45:00,19.05,19.9,19.62,19.37,19.5,19.44,-0.03,193.8,0.528,0.043,0.168,0.37,0.272,0.278,36.0,23.0,23.0,766.68,94.75,246.12,382.14,367.99,300.06,28.09,24.11,25.1,26.09,22.67,20.08,0.023195,0.001907,0.0054,0.009226,0.006602,0.004508
2020-01-04 10:00:00,19.02,19.91,19.77,19.32,19.49,19.44,0.14,201.5,0.474,0.048,0.189,0.317,0.252,0.279,36.0,23.0,23.0,718.07,107.6,267.58,342.11,343.34,300.93,27.75,24.09,25.48,25.64,22.55,20.07,0.020822,0.002162,0.006088,0.007897,0.006108,0.004521
2020-01-04 10:15:00,19.14,19.97,19.71,19.45,19.55,19.44,0.31,209.3,0.49,0.044,0.113,0.34,0.257,0.28,36.0,23.0,23.0,729.72,98.46,168.11,358.78,348.41,301.77,27.89,23.94,24.91,25.88,22.6,20.07,0.021518,0.001953,0.003625,0.008485,0.006222,0.004533
2020-01-04 10:30:00,19.09,19.98,19.97,19.37,19.52,19.44,0.47,232.3,0.43,0.015,0.144,0.274,0.223,0.281,36.0,23.0,23.0,673.35,34.95,200.81,306.78,306.9,302.63,27.47,23.79,25.66,25.27,22.39,20.07,0.018895,0.000685,0.004644,0.006838,0.005394,0.004546
2020-01-04 10:45:00,19.26,20.1,19.86,19.57,19.64,19.44,0.64,255.3,0.457,0.01,0.014,0.315,0.24,0.282,36.0,23.0,23.0,696.44,22.85,20.53,338.66,327.94,303.5,27.69,23.82,24.82,25.7,22.52,20.07,0.02006,0.000449,0.000439,0.007863,0.005821,0.004559
2020-01-04 11:00:00,19.25,20.17,20.16,19.51,19.61,19.43,0.79,278.4,0.372,0.0,0.072,0.214,0.182,0.282,36.0,23.0,23.0,628.46,0.0,96.74,256.64,257.18,304.51,26.79,36.0,26.03,24.51,22.09,20.07,0.016323,0.0,0.002322,0.005341,0.004422,0.004572
2020-01-04 11:15:00,19.27,20.27,20.32,19.57,19.65,19.43,0.93,301.4,0.377,0.0,0.0,0.246,0.193,0.283,36.0,23.0,23.0,613.69,0.0,0.0,280.16,268.61,304.97,27.14,36.0,36.0,25.09,22.25,20.07,0.016575,0.0,0.0,0.006143,0.004672,0.004581
2020-01-04 11:30:00,19.41,20.24,20.32,19.7,19.74,19.43,1.08,295.9,0.364,0.0,0.0,0.216,0.175,0.284,36.0,23.0,23.0,599.53,0.0,0.0,253.89,246.3,306.11,27.02,36.0,36.0,24.73,22.12,20.07,0.015977,0.0,0.0,0.00539,0.004244,0.004598
2020-01-04 11:45:00,19.33,20.16,20.5,19.59,19.68,19.43,1.23,290.3,0.297,0.0,0.0,0.152,0.129,0.285,36.0,23.0,23.0,521.6,0.0,0.0,189.91,185.74,307.01,26.44,36.0,36.0,24.0,21.8,20.07,0.013059,0.0,0.0,0.003786,0.003129,0.004611
2020-01-04 12:00:00,19.47,20.07,20.38,19.78,19.79,19.43,1.31,284.7,0.335,0.0,0.0,0.203,0.158,0.286,36.0,23.0,23.0,565.05,0.0,0.0,240.19,223.92,307.79,26.81,36.0,36.0,24.63,22.02,20.07,0.014708,0.0,0.0,0.005056,0.003831,0.004623
2020-01-04 12:15:00,19.33,19.91,20.54,19.57,19.68,19.43,1.38,279.1,0.266,0.0,0.0,0.111,0.104,0.286,36.0,23.0,23.0,481.57,0.0,0.0,145.22,151.28,308.66,26.14,36.0,36.0,23.47,21.61,20.07,0.01169,0.0,0.0,0.002772,0.002515,0.004636
2020-01-04 12:30:00,19.5,19.94,20.37,19.82,19.81,19.42,1.46,272.6,0.337,0.043,0.0,0.215,0.161,0.287,36.0,23.0,23.0,567.6,108.24,0.0,251.8,228.15,309.55,26.83,22.72,36.0,24.79,22.04,20.07,0.014812,0.00195,0.0,0.005374,0.003909,0.004649
2020-01-04 12:45:00,19.38,19.8,20.49,19.6,19.71,19.42,1.54,266.0,0.25,0.031,0.0,0.09,0.096,0.288,36.0,23.0,23.0,471.5,79.63,0.0,122.02,141.45,310.58,25.75,22.25,36.0,23.03,21.49,20.06,0.011,0.001386,0.0,0.00225,0.002332,0.004663
2020-01-04 13:00:00,19.39,19.79,20.51,19.68,19.7,19.42,1.56,259.5,0.312,0.099,0.0,0.198,0.145,0.289,36.0,23.0,23.0,540.04,242.31,0.0,235.52,207.23,311.12,26.59,22.92,36.0,24.57,21.89,20.07,0.013725,0.004432,0.0,0.004929,0.003513,0.004673
2020-01-04 13:15:00,19.48,19.8,20.48,19.76,19.79,19.42,1.59,252.9,0.303,0.106,0.0,0.162,0.148,0.29,36.0,23.0,23.0,532.47,262.86,0.0,202.33,212.41,312.23,26.45,22.82,36.0,24.02,21.87,20.07,0.013332,0.004771,0.0,0.00404,0.003597,0.004689
2020-01-04 13:30:00,19.39,19.72,20.54,19.65,19.71,19.42,1.61,234.2,0.262,0.1,0.0,0.122,0.106,0.29,36.0,23.0,23.0,480.34,251.1,0.0,159.34,154.81,313.13,26.02,22.66,36.0,23.51,21.54,20.07,0.01152,0.004501,0.0,0.003051,0.002561,0.004703
2020-01-04 13:45:00,19.48,19.78,20.42,19.79,19.79,19.42,1.63,215.5,0.303,0.141,0.0,0.174,0.143,0.291,36.0,23.0,23.0,532.92,342.85,0.0,214.39,205.8,314.01,26.42,23.06,36.0,24.21,21.83,20.07,0.01331,0.00634,0.0,0.00435,0.003475,0.004716
2020-01-04 14:00:00,19.36,19.64,20.5,19.63,19.71,19.41,1.62,196.8,0.259,0.111,0.0,0.105,0.105,0.292,36.0,23.0,23.0,478.72,278.39,0.0,138.5,153.36,314.9,25.94,22.63,36.0,23.31,21.55,20.07,0.011385,0.004979,0.0,0.00261,0.002538,0.004729
2020-01-04 14:15:00,19.47,19.75,20.32,19.83,19.8,19.41,1.61,178.1,0.322,0.178,0.0,0.186,0.147,0.293,36.0,23.0,23.0,558.92,422.7,0.0,224.6,210.25,315.79,26.55,23.33,36.0,24.44,21.89,20.07,0.014149,0.00798,0.0,0.004649,0.003564,0.004742
2020-01-04 14:30:00,19.29,19.56,20.39,19.56,19.66,19.41,1.59,156.9,0.264,0.126,0.0,0.086,0.099,0.294,36.0,23.0,23.0,488.73,313.89,0.0,115.67,145.18,316.68,25.93,22.7,36.0,23.1,21.52,20.07,0.011607,0.005645,0.0,0.002146,0.002398,0.004756
2020-01-04 14:45:00,19.42,19.7,20.12,19.81,19.77,19.41,1.58,135.8,0.355,0.218,0.0,0.222,0.168,0.295,36.0,23.0,23.0,600.85,502.42,0.0,257.52,237.97,317.55,26.79,23.71,36.0,24.9,22.04,20.07,0.01561,0.009777,0.0,0.00555,0.004079,0.004769
2020-01-04 15:00:00,19.24,19.52,20.13,19.51,19.63,19.41,1.49,114.6,0.289,0.148,0.0,0.093,0.116,0.295,36.0,23.0,23.0,537.46,367.14,0.0,125.64,170.0,318.57,25.86,22.8,36.0,23.08,21.58,20.06,0.012682,0.006652,0.0,0.002326,0.002821,0.004782
2020-01-04 15:15:00,19.24,19.54,19.97,19.6,19.61,19.41,1.4,93.4,0.379,0.242,0.0,0.245,0.183,0.296,36.0,23.0,23.0,631.8,548.95,0.0,278.51,258.18,319.07,26.92,23.89,36.0,25.08,22.1,20.07,0.016654,0.010844,0.0,0.006103,0.004442,0.004792
2020-01-04 15:30:00,19.2,19.5,19.89,19.49,19.59,19.4,1.31,70.9,0.38,0.229,0.013,0.199,0.195,0.297,36.0,23.0,23.0,638.28,528.34,23.24,241.69,274.35,320.15,26.86,23.69,23.03,24.34,22.11,20.07,0.016712,0.010268,0.000429,0.004957,0.004724,0.004808
2020-01-04 15:45:00,19.14,19.45,19.74,19.42,19.5,19.4,1.22,48.4,0.401,0.251,0.054,0.253,0.203,0.298,36.0,23.0,23.0,663.1,569.59,95.5,296.72,287.41,321.0,27.01,23.89,22.92,24.74,22.03,20.07,0.017637,0.011254,0.001747,0.006307,0.004922,0.004821
2020-01-04 16:00:00,19.07,19.4,19.67,19.35,19.45,19.4,1.09,25.9,0.429,0.273,0.132,0.291,0.248,0.299,36.0,23.0,23.0,694.32,611.37,220.12,332.27,345.17,321.83,27.18,24.07,23.62,25.06,22.27,20.07,0.018827,0.012258,0.004255,0.007265,0.006014,0.004833
2020-01-04 16:15:00,19.04,19.39,19.59,19.33,19.44,19.4,0.96,3.4,0.466,0.3,0.164,0.324,0.274,0.299,36.0,23.0,23.0,733.82,658.26,268.75,360.15,377.54,322.66,27.43,24.28,23.82,25.33,22.41,20.07,0.020494,0.013434,0.005277,0.008076,0.006645,0.004845
2020-01-04 16:30:00,18.99,19.34,19.56,19.27,19.4,19.4,0.82,0.0,0.479,0.307,0.204,0.336,0.28,0.3,36.0,23.0,23.0,747.29,671.16,326.24,370.77,385.03,323.47,27.51,24.32,24.14,25.42,22.43,20.07,0.021045,0.013751,0.00658,0.008385,0.006787,0.004857
2020-01-04 16:45:00,18.97,19.33,19.49,19.26,19.39,19.4,0.69,0.0,0.505,0.331,0.221,0.364,0.299,0.301,36.0,23.0,23.0,771.92,711.68,350.31,392.58,407.71,324.27,27.68,24.53,24.2,25.67,22.55,20.07,0.0222,0.014846,0.007105,0.009089,0.00725,0.004869
2020-01-04 17:00:00,18.93,19.29,19.47,19.21,19.37,19.4,0.6,0.0,0.513,0.333,0.257,0.368,0.303,0.301,36.0,23.0,23.0,780.03,716.0,398.25,395.58,412.09,325.05,27.73,24.54,24.48,25.68,22.56,20.07,0.022558,0.014951,0.008269,0.00917,0.007336,0.004881
2020-01-04 17:15:00,18.92,19.29,19.41,19.21,19.36,19.39,0.52,0.0,0.536,0.354,0.264,0.395,0.316,0.302,36.0,23.0,23.0,799.66,749.08,410.39,415.29,427.79,325.81,27.87,24.72,24.47,25.91,22.65,20.07,0.023535,0.015885,0.008513,0.009846,0.007663,0.004892
2020-01-04 17:30:00,18.88,19.25,19.4,19.16,19.34,19.39,0.43,0.0,0.54,0.356,0.297,0.393,0.319,0.303,36.0,23.0,23.0,803.71,752.06,452.17,414.66,430.66,326.57,27.89,24.73,24.71,25.88,22.66,20.07,0.023717,0.015963,0.009579,0.009806,0.007721,0.004904
2020-01-04 17:45:00,18.87,19.25,19.34,19.17,19.34,19.39,0.35,0.0,0.562,0.373,0.301,0.419,0.33,0.304,36.0,23.0,23.0,821.89,778.57,459.36,432.68,443.24,327.31,28.03,24.87,24.67,26.1,22.73,20.07,0.02467,0.016741,0.009695,0.010454,0.007988,0.004915
2020-01-04 18:00:00,18.84,19.23,19.35,19.13,19.33,19.39,0.28,0.0,0.563,0.375,0.332,0.416,0.332,0.304,36.0,23.0,23.0,822.88,780.76,494.71,430.21,445.2,328.03,28.05,24.89,24.95,26.08,22.74,20.07,0.024748,0.016816,0.01071,0.010373,0.008034,0.004926
2020-01-04 18:15:00,18.85,19.23,19.3,19.15,19.33,19.39,0.21,0.0,0.58,0.385,0.327,0.435,0.336,0.305,36.0,23.0,23.0,835.3,794.83,488.6,442.32,450.03,328.73,28.16,24.98,24.89,26.25,22.78,20.07,0.025475,0.017259,0.010522,0.010851,0.008144,0.004936
2020-01-04 18:30:00,18.82,19.21,19.31,19.11,19.32,19.39,0.15,0.0,0.576,0.384,0.35,0.427,0.337,0.306,36.0,23.0,23.0,831.44,792.6,513.21,436.51,450.79,329.4,28.14,24.99,25.1,26.19,22.79,20.07,0.025304,0.017214,0.011259,0.010649,0.008166,0.004946
2020-01-04 18:45:00,18.83,19.22,19.27,19.13,19.32,19.39,0.08,0.0,0.592,0.394,0.343,0.445,0.34,0.306,36.0,23.0,23.0,842.79,806.12,505.72,447.41,454.09,330.06,28.25,25.08,25.04,26.35,22.82,20.07,0.026,0.017652,0.011034,0.011096,0.008245,0.004956
2020-01-04 19:00:00,18.79,19.19,19.28,19.09,19.31,19.39,0.01,0.0,0.587,0.392,0.364,0.437,0.34,0.307,36.0,23.0,23.0,838.49,802.77,528.57,441.54,453.95,330.71,28.23,25.07,25.23,26.3,22.83,20.07,0.025802,0.017574,0.011739,0.010889,0.008248,0.004966
2020-01-04 19:15:00,18.79,19.19,19.23,19.1,19.3,19.38,-0.07,0.0,0.606,0.406,0.358,0.457,0.347,0.307,36.0,23.0,23.0,851.94,822.05,522.25,454.04,461.54,331.34,28.35,25.19,25.18,26.48,22.89,20.07,0.02663,0.018195,0.011546,0.011405,0.00842,0.004975
2020-01-04 19:30:00,18.76,19.17,19.25,19.06,19.29,19.38,-0.14,0.0,0.603,0.405,0.384,0.451,0.348,0.308,36.0,23.0,23.0,848.94,820.66,547.8,449.79,461.83,331.95,28.34,25.2,25.39,26.44,22.9,20.07,0.026499,0.018173,0.012355,0.011256,0.008432,0.004984
